pusula,ga_kodu,secim,zaman
3436f9e5-1835-48bc-9742-f231afdf1225,GA-LORA,B,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-4,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-6,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-SK,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-CALL,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-CIHAZ,A,2026-08-09T11:40:01.804Z
3436f9e5-1835-48bc-9742-f231afdf1225,GA-EMCOMM,C,2026-08-09T11:40:01.804Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-1,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-3,A,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-RX,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-RX/Kanal,A,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-NODE,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-CROSS,C,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-POC,C,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-DIG,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-ENFORC,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-BAND-1,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-BAND-2,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-BAND-3,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-ARAC,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-POTA,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-AREDN,C,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-LORA,A,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-4,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-6,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-SK,A,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-CALL,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-CIHAZ,D,2026-08-09T11:44:12.131Z
3d6c88c4-693f-41ce-84a1-ad39f97b7556,GA-EMCOMM,D,2026-08-09T11:44:12.131Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-1,D,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-3,A,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-RX,D,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-RX/Kanal,D,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-NODE,D,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-CROSS,A,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-POC,C,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-DIG,C,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-ENFORC,D,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-BAND-1,C,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-ARAC,C,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-POTA,B,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-LORA,D,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-4,D,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-6,C,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-SK,D,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-CALL,A,2026-08-09T11:46:48.071Z
b5a87e7a-3f67-4bb9-87af-8b709f779fbf,GA-CIHAZ,D,2026-08-09T11:46:48.071Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-1,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-3,A,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-RX,A,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-RX/Kanal,A,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-NODE,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-CROSS,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-POC,B,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-DIG,A,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-ENFORC,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-BAND-1,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-BAND-2,C,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-BAND-3,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-ARAC,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-POTA,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-AREDN,C,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-LORA,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-4,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-6,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-SK,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-CALL,D,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-CIHAZ,A,2026-08-09T11:47:36.213Z
72d326fa-b01f-4c41-bfdc-f5cd27bce438,GA-EMCOMM,A,2026-08-09T11:47:36.213Z
253b735c-898d-41ba-acf8-7307485e8304,GA-1,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-3,A,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-RX,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-RX/Kanal,A,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-NODE,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-CROSS,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-POC,C,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-DIG,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-ENFORC,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-BAND-1,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-BAND-2,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-BAND-3,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-ARAC,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-POTA,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-AREDN,C,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-LORA,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-4,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-6,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-SK,A,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-CALL,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-CIHAZ,D,2026-08-09T11:57:36.870Z
253b735c-898d-41ba-acf8-7307485e8304,GA-EMCOMM,D,2026-08-09T11:57:36.870Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-1,D,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-3,C,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-RX,B,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-RX/Kanal,D,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-NODE,B,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-CROSS,C,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-POC,C,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-DIG,B,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-6,D,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-ENFORC,D,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-BAND-1,D,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-BAND-2,D,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-BAND-3,A,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-ARAC,D,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-POTA,D,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-AREDN,A,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-LORA,A,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-4,D,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-SK,D,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-CALL,D,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-CIHAZ,A,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-EMCOMM,C,2026-08-09T11:59:00.068Z
46ef6613-e0ea-4392-9d98-3f5f4531fb0a,GA-EMCOMM,D,2026-08-09T11:59:00.068Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-1,A,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-3,A,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-RX,A,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-RX/Kanal,A,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-NODE,E,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-CROSS,A,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-POC,A,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-DIG,A,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-ENFORC,B,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-BAND-1,C,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-BAND-2,D,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-BAND-3,D,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-ARAC,D,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-POTA,B,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-AREDN,A,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-LORA,D,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-4,E,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-6,A,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-SK,A,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-CALL,D,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-CIHAZ,A,2026-08-09T12:41:01.780Z
d28c42b6-63c3-4baa-bd93-1e8b29ab721a,GA-EMCOMM,C,2026-08-09T12:41:01.780Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-1,C,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-3,A,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-RX,D,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-RX/Kanal,D,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-NODE,B,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-CROSS,D,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-POC,A,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-DIG,C,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-ENFORC,D,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-BAND-1,C,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-BAND-2,C,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-BAND-3,D,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-ARAC,C,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-POTA,C,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-AREDN,C,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-LORA,C,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-4,C,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-6,D,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-SK,A,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-CALL,D,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-CIHAZ,C,2026-08-09T13:41:45.803Z
ffa7af7c-77ac-4415-98bd-b88438cb6e0e,GA-EMCOMM,D,2026-08-09T13:41:45.803Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-1,C,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-3,A,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-RX,D,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-RX/Kanal,D,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-NODE,B,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-CROSS,D,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-POC,A,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-DIG,C,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-ENFORC,D,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-BAND-1,C,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-BAND-2,C,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-BAND-3,D,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-ARAC,C,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-POTA,C,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-AREDN,C,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-LORA,C,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-4,C,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-6,D,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-SK,A,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-CALL,D,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-CIHAZ,C,2026-08-09T13:42:23.057Z
7ba7e367-c5bd-449d-b0cd-827359b17dd1,GA-EMCOMM,D,2026-08-09T13:42:23.057Z
69366852-5050-49bc-9bad-5765e6a2e0ee,GA-1,D,2026-08-09T14:12:06.291Z
